time_start,time_end,model,launch_place,target,target_main,launched,destroyed,not_reach_goal,still_attacking,border_crossing,is_shahed,num_hit_location,num_fall_fragment_location,carrier,turbojet,turbojet_destroyed,affected region,destroyed_details,launched_details,launch_place_details,source,fecha,ts,te,hora_inicio,hora_fin,duracion_h,dia_semana,dia_semana_n,mes,semana,trimestre,tasa_intercep,tasa_hit,impactos,turno,periodo
2025-08-01 18:00,2025-08-02 09:00,Shahed-136/131,"Kursk oblast and Bryansk oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,53.0,45.0,0.0,,{},,5.0,2.0,,8.0,8.0,,"{'south': 12, 'east': NaN, 'north': NaN, 'center': NaN}",,,kpszsu/posts/pfbid02imfJUrBgUKWdqTUR9ExuMB8rwyafJXCFAhpqzixuXq9naqKd91aGY8VGNjAucq2l,2025-08-01,2025-08-01 18:00:00,2025-08-02 09:00:00,18,9,15.0,4,Friday,2025-08,2025-07-28/2025-08-03,2025Q3,0.8490566037735849,0.15094339622641506,8.0,Nocturno (17-23h),"P2: Transición
(Ago-Dic 2025)"
2025-07-31 21:30,2025-08-01 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo,Ukraine,,72.0,44.0,0.0,,{},,9.0,0.0,,,,"['Dnipropetrovsk oblast', 'Kharkiv oblast', 'Donetsk oblast', 'Kyiv oblast']","{'south': 9, 'east': NaN, 'north': NaN, 'center': NaN}",,,kpszsu/posts/pfbid0wHG4c3bpfuLWarRs3wDevfuUsVqj3JCSdUxj3oxEqXz1mks2r4fGQteTGtE9hm62l,2025-07-31,2025-07-31 21:30:00,2025-08-01 09:00:00,21,9,11.5,3,Thursday,2025-07,2025-07-28/2025-08-03,2025Q3,0.6111111111111112,0.38888888888888884,28.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-30 18:00,2025-07-31 09:00,Shahed-136/131,Primorsko-Akhtarsk and Bryansk oblast and Millerovo and Shatalovo,Ukraine,Kyiv,309.0,288.0,0.0,,{},,12.0,19.0,,,,,{'south': 17},,,kpszsu/posts/pfbid0Whjvrd3cfPbEnc2aCJRG3NjqQA7FdcwVb5v5q1DHg7KgRq9XPDS3rnc8k7j5wSaHl,2025-07-30,2025-07-30 18:00:00,2025-07-31 09:00:00,18,9,15.0,2,Wednesday,2025-07,2025-07-28/2025-08-03,2025Q3,0.9320388349514563,0.06796116504854366,21.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-29 22:30,2025-07-30 09:00,Shahed-136/131,"Kursk oblast and Oryol oblast and Hvardiiske, Crimea",Ukraine,,78.0,51.0,0.0,,{},,7.0,2.0,,,,"['Dnipropetrovsk oblast', 'Kharkiv oblast']","{'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid0TtoDyJRUB7Q3PvWHwRkCwkrCMu7qHis9QpdgvRW3Dyz4VViqPTjaCTeN9TFBgJpLl,2025-07-29,2025-07-29 22:30:00,2025-07-30 09:00:00,22,9,10.5,1,Tuesday,2025-07,2025-07-28/2025-08-03,2025Q3,0.6538461538461539,0.34615384615384615,27.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-28 21:40,2025-07-29 09:00,Shahed-136/131,"Kursk oblast and Oryol oblast and Hvardiiske, Crimea",Ukraine,,37.0,32.0,0.0,,{},,3.0,2.0,,,,"['Dnipropetrovsk oblast', 'Odesa oblast']","{'south': 10, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid02F19KpccD8MSVBkugEFyRRZa56vEsdGwKNTiAhTgETmQAbZJ4JHDQRCZYAxaQ1HoVl,2025-07-28,2025-07-28 21:40:00,2025-07-29 09:00:00,21,9,11.333333333333334,0,Monday,2025-07,2025-07-28/2025-08-03,2025Q3,0.8648648648648649,0.1351351351351351,5.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-27 19:30,2025-07-28 09:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,Starokostiantyniv,324.0,309.0,0.0,,{},,3.0,2.0,,,,,"{'west': 27, 'south': 14, 'east': NaN, 'center': NaN, 'north': NaN}",,,kpszsu/posts/pfbid02oCJrmA2onCyYg354Y7n6uZwwi37DUCBEJCDYhhWNE9NU5QDY9jk2JrZK8n8tTB53l,2025-07-27,2025-07-27 19:30:00,2025-07-28 09:30:00,19,9,14.0,6,Sunday,2025-07,2025-07-21/2025-07-27,2025Q3,0.9537037037037037,0.04629629629629628,15.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-26 22:30,2025-07-27 10:30,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Ukraine,,83.0,78.0,0.0,,{},,3.0,2.0,,,,,"{'west': 3, 'south': 8, 'east': NaN, 'center': NaN, 'north': NaN}",,,kpszsu/posts/pfbid034D3JRntoqNkKjhHU92haRvY3VtCeQd3hHihWKcQNuAMfvm52qqTsrstvzyZiWgwNl,2025-07-26,2025-07-26 22:30:00,2025-07-27 10:30:00,22,10,12.0,5,Saturday,2025-07,2025-07-21/2025-07-27,2025Q3,0.9397590361445783,0.06024096385542166,5.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-25 20:00,2025-07-26 09:30,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Ukraine,Dnipropetrovsk oblast,208.0,183.0,0.0,,{},,9.0,8.0,,,,"['Dnipropetrovsk oblast', 'Kharkiv oblast']","{'south': NaN, 'east': NaN, 'center': NaN, 'north': NaN}",,,kpszsu/posts/pfbid021YQ6yZou1nnAAkrZJ3XYpE2ogoox3xbPH94N6N7DPyLqr2UM58BBzBSe7yTxcXkSl,2025-07-25,2025-07-25 20:00:00,2025-07-26 09:30:00,20,9,13.5,4,Friday,2025-07,2025-07-21/2025-07-27,2025Q3,0.8798076923076923,0.12019230769230771,25.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-24 18:30,2025-07-25 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo,Ukraine,,61.0,54.0,0.0,,{},,4.0,2.0,,,,,"{'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid0nexudGmFQwMg5AK7Mx7hWMWH2i8x4HXGwmyv8CYwkVhisoHrvmrqxA3GWKZj6vWYl,2025-07-24,2025-07-24 18:30:00,2025-07-25 09:00:00,18,9,14.5,3,Thursday,2025-07,2025-07-21/2025-07-27,2025Q3,0.8852459016393442,0.11475409836065575,7.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-23 22:40,2025-07-24 11:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Ukraine,,103.0,90.0,0.0,,{},,11.0,6.0,,,,"['Odesa oblast', 'Mykolaiv oblast', 'Sumy oblast', 'Kharkiv oblast', 'Donetsk oblast', 'Zaporizhzhia oblast', 'Cherkasy oblast']","{'south': 39, 'east': NaN, 'north': NaN, 'center': NaN}",,,kpszsu/posts/pfbid035Q4PBhgsN9JthSpMRzUScJCHVDd6oYeEKnuR4oRPXWgWRH1fNpGv4G1LmFmjidPpl,2025-07-23,2025-07-23 22:40:00,2025-07-24 11:30:00,22,11,12.833333333333334,2,Wednesday,2025-07,2025-07-21/2025-07-27,2025Q3,0.8737864077669902,0.12621359223300976,13.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-22 20:00,2025-07-23 09:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Millerovo",Ukraine,,71.0,27.0,18.0,,{},,14.0,5.0,,,,"['Sumy oblast', 'Kharkiv oblast', 'Dnipropetrovsk oblast', 'Cherkasy oblast']","{'south': 4, 'east': NaN}",,,kpszsu/posts/pfbid031u38YwdqXXCwt1DCtDqSfnsH1at9pHPMnYbYR6yNjEWVHeFaTi1PV7TNfaaK9KqEl,2025-07-22,2025-07-22 20:00:00,2025-07-23 09:00:00,20,9,13.0,1,Tuesday,2025-07,2025-07-21/2025-07-27,2025Q3,0.38028169014084506,0.619718309859155,44.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-21 23:00,2025-07-22 09:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Hvardiiske, Crimea",Ukraine,,42.0,26.0,7.0,,{},,3.0,3.0,,,,"['Sumy oblast', 'Odesa oblast']","{'Odesa oblast': 11, 'east': NaN}",,,kpszsu/posts/pfbid021H7CD1wwr1ttcR3ENaHLMdnyogqVna26rQbS9F5ayxecm54M62kiXwCyN4H62i3ul,2025-07-21,2025-07-21 23:00:00,2025-07-22 09:00:00,23,9,10.0,0,Monday,2025-07,2025-07-21/2025-07-27,2025Q3,0.6190476190476191,0.38095238095238093,16.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-20 21:00,2025-07-21 09:30,Shahed-136/131,Primorsko-Akhtarsk and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,,426.0,200.0,203.0,,{},,3.0,12.0,,,,"['Kyiv oblast', 'Kharkiv oblast', 'Lviv oblast', 'Ivano-Frankivsk oblast', 'Khmelnytskyi oblast', 'Ternopil oblast']","{'south': 25, 'west': 20, 'east': NaN, 'north': NaN, 'center': NaN}",,,kpszsu/posts/pfbid08Pp7rtMKkHg8a2gRBQJ64uBktBtiENYYeGgCPNzpwava5YwMnMncLKMDrzRryHhil,2025-07-20,2025-07-20 21:00:00,2025-07-21 09:30:00,21,9,12.5,6,Sunday,2025-07,2025-07-14/2025-07-20,2025Q3,0.4694835680751174,0.5305164319248826,226.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-19 20:00,2025-07-20 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Ukraine,,57.0,18.0,7.0,,{},,10.0,6.0,,,,"['Kharkiv oblast', 'Sumy oblast', 'Dnipropetrovsk oblast', 'Donetsk oblast']","{'east': NaN, 'north': NaN}",,,GeneralStaff.ua/posts/pfbid02p4YK4oB2bfJ7cutdBQUj4TbvzCuMibaQKa12tGrs3kdmqnuvL9gYeyGMwFWtSjFtl,2025-07-19,2025-07-19 20:00:00,2025-07-20 09:00:00,20,9,13.0,5,Saturday,2025-07,2025-07-14/2025-07-20,2025Q3,0.3157894736842105,0.6842105263157895,39.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-18 19:30,2025-07-19 10:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,front line,344.0,185.0,129.0,,{},200.0,12.0,7.0,,,,"['Odesa oblast', 'Sumy oblast', 'Dnipropetrovsk oblast', 'Zhytomyr oblast']","{'south': 26, 'west': 3, 'east': NaN, 'north': NaN, 'center': NaN}",,,kpszsu/posts/pfbid022fGPSqN7ugCDnXXtoPwxy2cUp4P5BeJzWXiK3FL3U6YM6325P2WESW2fCQJVXHJPl,2025-07-18,2025-07-18 19:30:00,2025-07-19 10:00:00,19,10,14.5,4,Friday,2025-07,2025-07-14/2025-07-20,2025Q3,0.5377906976744186,0.46220930232558144,159.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-17 21:30,2025-07-18 08:30,Shahed-136/131,Primorsko-Akhtarsk and Millerovo,Ukraine,front line,35.0,11.0,6.0,,{},29.0,5.0,2.0,,,,,"{'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid02k5T6kFEcedwVycMds5ua9xqNi4q5JXKXjeuN47iNHmV9Hr1oY2x3hfCgyhTgSt8Rl,2025-07-17,2025-07-17 21:30:00,2025-07-18 08:30:00,21,8,11.0,3,Thursday,2025-07,2025-07-14/2025-07-20,2025Q3,0.3142857142857143,0.6857142857142857,24.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-16 20:30,2025-07-17 08:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo,Ukraine,Dnipropetrovsk oblas,64.0,36.0,5.0,,{},59.0,5.0,0.0,,,,,"{'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid02kQ5bspPTPsjGnRcRAs9D7yXWQbLQsBm2hnuKZqrVuFJ4GUbVtJJFJri18eyiuS4l,2025-07-16,2025-07-16 20:30:00,2025-07-17 08:30:00,20,8,12.0,2,Wednesday,2025-07,2025-07-14/2025-07-20,2025Q3,0.5625,0.4375,28.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-15 20:00,2025-07-16 08:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo",Ukraine,"Kryvyi Rih, Kharkiv, Vinnytsia",400.0,198.0,145.0,,{},255.0,12.0,2.0,,,,,"{'south': 30, 'east': NaN, 'north': NaN, 'center': NaN}",,,kpszsu/posts/pfbid02mLBcpkcKGCKqz1w5btP5XEyaJfiiTCm1ohzkgJaSxAgL5bZ7WgmcA6gJCNYaUpGDl,2025-07-15,2025-07-15 20:00:00,2025-07-16 08:30:00,20,8,12.5,1,Tuesday,2025-07,2025-07-14/2025-07-20,2025Q3,0.495,0.505,202.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-14 16:30,2025-07-15 13:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Donetsk oblast,Ukraine,,267.0,178.0,66.0,,{},200.0,7.0,9.0,,,,,"{'south': 29, 'east': NaN, 'north': NaN, 'center': NaN}",,,kpszsu/posts/pfbid02GZEZNM7N5cLgy1haUbzcvHCsDZdnbqxJ6ZLsgNNEorrGGZgdj4RaGGskMyxyxxn7l,2025-07-14,2025-07-14 16:30:00,2025-07-15 13:00:00,16,13,20.5,0,Monday,2025-07,2025-07-14/2025-07-20,2025Q3,0.6666666666666666,0.33333333333333337,89.0,Diurno (6-16h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-13 18:30,2025-07-14 08:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Donetsk oblast,Ukraine,,136.0,61.0,47.0,,{},,10.0,4.0,,,,,"{'east': NaN, 'north': NaN, 'center': NaN}",,,kpszsu/posts/pfbid02pu8rNLZ2qtrpoM5Ety2hTRKFkeCSErbxUtP46WKQq59WJHFFxxMs4jdCSwberTdCl,2025-07-13,2025-07-13 18:30:00,2025-07-14 08:30:00,18,8,14.0,6,Sunday,2025-07,2025-07-07/2025-07-13,2025Q3,0.4485294117647059,0.5514705882352942,75.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-12 14:00,2025-07-13 01:00,Shahed-136/131,Kursk oblast and Millerovo,Ukraine,,60.0,20.0,20.0,,{},,5.0,0.0,,,,"['Donetsk oblast', 'Sumy oblast', 'Dnipropetrovsk oblast']","{'west': NaN, 'east': NaN, 'north': NaN, 'center': NaN}",,,kpszsu/posts/pfbid0aYjhEManZhsoHZDMyh4Ya9jbXAXYQrutg7qy1hjQVXgKhZbsQNy9PvL3t4ESVg4sl,2025-07-12,2025-07-12 14:00:00,2025-07-13 01:00:00,14,1,11.0,5,Saturday,2025-07,2025-07-07/2025-07-13,2025Q3,0.3333333333333333,0.6666666666666667,40.0,Diurno (6-16h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-11 18:00,2025-07-12 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Ukraine,,597.0,319.0,258.0,,{},,5.0,19.0,,,,"['Lviv oblast', 'Volyn oblast', 'Chernivtsi oblast', 'Kyiv oblast', 'Kharkiv oblast']","{'west': 77, 'south': 21, 'east': NaN, 'north': NaN, 'center': NaN}",,,kpszsu/posts/pfbid02aEpoYfGV3MUba4pYUzC72NMgtvEqbpH4gGJ2iRE7gAbayLgSRAHzyQQnVBAGjUE3l,2025-07-11,2025-07-11 18:00:00,2025-07-12 09:00:00,18,9,15.0,4,Friday,2025-07,2025-07-07/2025-07-13,2025Q3,0.5343383584589615,0.4656616415410385,278.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-10 22:30,2025-07-11 13:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo,Ukraine,,79.0,44.0,16.0,,{},,8.0,3.0,,,,,"{'south': 18, 'east': NaN, 'north': NaN, 'center': NaN}",,,kpszsu/posts/pfbid02eEncd8Knu599Fn4J5FBNPj1sYaGkcvvuahBLmt93VF2ZyAiJJvLcGyLj6SMir7xVl,2025-07-10,2025-07-10 22:30:00,2025-07-11 13:00:00,22,13,14.5,3,Thursday,2025-07,2025-07-07/2025-07-13,2025Q3,0.5569620253164557,0.44303797468354433,35.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-09 18:00,2025-07-10 10:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Ukraine,Kyiv,397.0,164.0,204.0,,{},,8.0,23.0,,,,,{'south': 4},,,kpszsu/posts/pfbid02usfeZcN6Q6jDYKqcFhnQPAf4V5J3RBARJfqDumMjnsAJn83GhRGhgFugDoHj8q2Kl,2025-07-09,2025-07-09 18:00:00,2025-07-10 10:00:00,18,10,16.0,2,Wednesday,2025-07,2025-07-07/2025-07-13,2025Q3,0.41309823677581864,0.5869017632241813,233.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-08 20:00,2025-07-09 08:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Ukraine,Lutsk,728.0,296.0,415.0,,{},,4.0,14.0,,,,,"{'west': 54, 'south': 9}",,,kpszsu/posts/pfbid0it6gMBqnLBoxuhmkN1cPZpi8bWUXtcbQBXZVNDPFVLyh1hd3HWcm68ip7m75jwX1l,2025-07-08,2025-07-08 20:00:00,2025-07-09 08:30:00,20,8,12.5,1,Tuesday,2025-07,2025-07-07/2025-07-13,2025Q3,0.4065934065934066,0.5934065934065934,432.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-08 00:30,2025-07-08 08:00,Shahed-136/131,"Kursk oblast and Oryol oblast and Hvardiiske, Crimea",Ukraine,,54.0,26.0,8.0,,{},,5.0,0.0,,,,,"{'south': 2, 'north': NaN}",,,kpszsu/posts/pfbid02YPaWTTvJBUb8sxhwNd6RUhhCZ1QZwmVWf7xnBfMKG96sHRtU8JRqyNuP8fD5v6eyl,2025-07-08,2025-07-08 00:30:00,2025-07-08 08:00:00,0,8,7.5,1,Tuesday,2025-07,2025-07-07/2025-07-13,2025Q3,0.48148148148148145,0.5185185185185186,28.0,Madrugada (0-5h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-06 21:30,2025-07-07 09:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Millerovo",Ukraine,,101.0,58.0,17.0,,{},,10.0,7.0,,,,,"{'south': 21, 'north': NaN, 'east': NaN}",,,kpszsu/posts/pfbid025zLqHPW3qHmDv8fvd4msVh971qGZsY3rphHbD5CXFRXiXyRqwagG1vDJKo7X4V1Gl,2025-07-06,2025-07-06 21:30:00,2025-07-07 09:30:00,21,9,12.0,6,Sunday,2025-07,2025-06-30/2025-07-06,2025Q3,0.5742574257425742,0.4257425742574258,43.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-05 20:30,2025-07-06 08:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Millerovo and Shatalovo and Hvardiiske, Crimea",Ukraine,,157.0,98.0,19.0,,{},,19.0,2.0,,,,,"{'Mykolaiv oblast': 26, 'north': NaN, 'east': NaN, 'center': NaN}",,,kpszsu/posts/pfbid0375Tw5Jqczsr9aGB8MCVqa7wz8NMVNwRFQTk5E4G1p3CsSSNYNiaFm8wYWqKZxvAQl,2025-07-05,2025-07-05 20:30:00,2025-07-06 08:30:00,20,8,12.0,5,Saturday,2025-07,2025-06-30/2025-07-06,2025Q3,0.6242038216560509,0.37579617834394907,59.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-04 20:00,2025-07-05 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,Starokostiantyniv,322.0,157.0,135.0,,{},,4.0,6.0,,,,['Khmelnytskyi oblast'],"{'west': 42, 'south': 19, 'east': NaN}",,,kpszsu/posts/pfbid02AncHoKHbe1YfobjYELJAd2CUyQZEtQpXvHpfnKmoxnRx4NsJTey3s5im8tqsBrV6l,2025-07-04,2025-07-04 20:00:00,2025-07-05 09:00:00,20,9,13.0,4,Friday,2025-07,2025-06-30/2025-07-06,2025Q3,0.48757763975155277,0.5124223602484472,165.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-03 18:00,2025-07-04 06:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,Kyiv,539.0,268.0,208.0,,{},,8.0,33.0,,,,"['Kyiv', 'Kyiv oblast']",{'south': 8},,,kpszsu/posts/pfbid0TJ48t6JpFUVLpYucUKi7hBAQmYqSptxNoiUJaA5VR7jiu2Em2ALSbSRTazrYH5wel,2025-07-03,2025-07-03 18:00:00,2025-07-04 06:00:00,18,6,12.0,3,Thursday,2025-07,2025-06-30/2025-07-06,2025Q3,0.4972170686456401,0.5027829313543599,271.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-02 21:30,2025-07-03 08:00,Shahed-136/131,Primorsko-Akhtarsk and Oryol oblast and Millerovo,Ukraine,,52.0,22.0,18.0,,{},,7.0,1.0,,,,"['Odesa oblast', 'Poltava oblast']","{'south': 5, 'east': NaN}",,,kpszsu/posts/pfbid09Ui1uyj6LSZotDod6ZsmDnrP8bLxEYXCVHxjKn8aPr5SfA7F7yoVeLJNrugB5Pbtl,2025-07-02,2025-07-02 21:30:00,2025-07-03 08:00:00,21,8,10.5,2,Wednesday,2025-07,2025-06-30/2025-07-06,2025Q3,0.4230769230769231,0.5769230769230769,30.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-07-01 21:00,2025-07-02 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo,Ukraine,,114.0,30.0,39.0,,{},,14.0,2.0,,,,,"{'south': 8, 'north': NaN, 'east': NaN}",,,kpszsu/posts/pfbid02h9QFakgQYZQw4eWw9t9pT7fMhKH88pPyQ8wdZYvgdgnAsZHQsWMtDMZtF6U9osqnl,2025-07-01,2025-07-01 21:00:00,2025-07-02 09:00:00,21,9,12.0,1,Tuesday,2025-07,2025-06-30/2025-07-06,2025Q3,0.2631578947368421,0.736842105263158,84.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-06-30 21:00,2025-07-01 09:00,Shahed-136/131,Primorsko-Akhtarsk and Bryansk oblast and Millerovo,Ukraine,,52.0,14.0,33.0,,{},,3.0,1.0,,,,,"{'north': NaN, 'east': NaN}",,,kpszsu/posts/pfbid02W94uevccPLeCQBSYoS2phvPLfVNbQLo7Hc86LgNGrnRFLGmndSJUEwoyi7jqm7XJl,2025-06-30,2025-06-30 21:00:00,2025-07-01 09:00:00,21,9,12.0,0,Monday,2025-06,2025-06-30/2025-07-06,2025Q2,0.2692307692307692,0.7307692307692308,38.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-06-29 22:00,2025-06-30 09:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,107.0,64.0,10.0,,{},,15.0,2.0,,,,"['Kharkiv oblast', 'Donetsk oblast']","{'south': 27, 'north': NaN, 'east': NaN}",,,kpszsu/posts/pfbid02YFVXn7fy5zAC47fJt1db4W6oWr2FBSTXnBDQncucSrv25AJUG8263arFzoSvtKiSl,2025-06-29,2025-06-29 22:00:00,2025-06-30 09:00:00,22,9,11.0,6,Sunday,2025-06,2025-06-23/2025-06-29,2025Q2,0.5981308411214953,0.4018691588785047,43.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-06-28 19:00,2025-06-29 05:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Ukraine,,477.0,211.0,225.0,,{},,6.0,8.0,,,,"['Poltava oblast', 'Lviv oblast', 'Mykolaiv oblast', 'Dnipropetrovsk oblast', 'Kharkiv oblast', 'Donetsk oblast']","{'west': 24, 'south': 25}",,,kpszsu/posts/pfbid031pDdnVxXozmmZ77eTu3qxswpTpZAGWt1B9dvsxWf7A8GmnVqEB2h3uZCVN9tREWWl,2025-06-28,2025-06-28 19:00:00,2025-06-29 05:00:00,19,5,10.0,5,Saturday,2025-06,2025-06-23/2025-06-29,2025Q2,0.44234800838574423,0.5576519916142557,266.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-06-27 22:00,2025-06-28 09:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast,,23.0,21.0,1.0,,{},,1.0,8.0,,,,['Odesa oblast'],{'Odesa oblast': 21},,,kpszsu/posts/pfbid02FsMzCjHD5QnapncYeFvbNFTg6gxre41fsPrRmkN3Lq1eRxeXSWuc6y3S44PtGjMil,2025-06-27,2025-06-27 22:00:00,2025-06-28 09:00:00,22,9,11.0,4,Friday,2025-06,2025-06-23/2025-06-29,2025Q2,0.9130434782608695,0.08695652173913049,2.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-06-26 20:30,2025-06-27 09:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Bryansk oblast and Shatalovo,Ukraine,Starokostiantyniv,363.0,211.0,148.0,,{},,3.0,8.0,,,,"['Kyiv oblast', 'Dnipropetrovsk oblast', 'Khmelnytskyi oblast']","{'south': 18, 'west': 21, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid02FsMzCjHD5QnapncYeFvbNFTg6gxre41fsPrRmkN3Lq1eRxeXSWuc6y3S44PtGjMil,2025-06-26,2025-06-26 20:30:00,2025-06-27 09:30:00,20,9,13.0,3,Thursday,2025-06,2025-06-23/2025-06-29,2025Q2,0.581267217630854,0.418732782369146,152.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
